,project_id,nbr_inquiries,status_deal,inquiry_created_at,total_price,paid_at,budget_day,duration_event_days,nbr_days_before_event,event_type,currency,main_nbr_admin_message,main_nbr_renter_message,main_nbr_lo_message,private_lo_nbr_admin_message,private_lo_nbr_lo_message,private_renter_nbr_admin_message,private_renter_nbr_renter_message
4759,a0E1p00000pdRgpEAE,4,failed,2018-09-25 21:04:29,28736.57,,362.60656151419556,79.25,5.25,Pop-Up Store,USD,0.75,1.5,2.25,0.0,0.0,0.0,0.0
4760,a0E1p00000pdRguEAE,1,failed,2018-09-25 21:00:27,1131.43,,102.85727272727273,11.0,24.0,Pop-Up Store,USD,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4761,a0E1p00000pdRhsEAE,3,failed,2018-10-11 20:01:08,19200.0,,5236.363636363637,3.6666666666666665,41.0,Product Launch,USD,1.6666666666666667,2.0,3.0,1.0,0.0,2.6666666666666665,0.6666666666666666
4762,a0E1p00000pdRiCEAU,6,failed,2018-09-25 21:44:32,22533.333333333332,,2253.333333333333,10.0,61.333333333333336,Fashion Showroom,USD,1.1666666666666667,1.3333333333333333,2.8333333333333335,0.0,0.0,0.3333333333333333,0.0
4763,a0E1p00000pdRibEAE,23,failed,2018-09-25 22:07:35,50061.80043478261,,4171.816702898551,12.0,70.65217391304348,Pop-Up Store,USD,0.08695652173913043,1.7391304347826086,1.9130434782608696,1.173913043478261,0.17391304347826086,0.0,0.0
4764,a0E1p00000pdRj5EAE,5,failed,2018-09-25 22:03:23,283922.286,,4579.391709677419,62.0,37.0,Pop-Up Store,USD,0.2,2.6,3.0,1.4,0.6,0.2,0.0
4765,a0E1p00000pdRlLEAU,1,failed,2018-09-25 22:10:47,3000.0,,600.0,5.0,129.0,Art Opening,USD,0.0,2.0,2.0,0.0,0.0,1.0,0.0
4766,a0E1p00000pdS2kEAE,3,failed,2018-09-26 00:13:12,9040.0,,4520.0,2.0,28.0,Late Night Event (after 10pm),USD,0.0,0.0,1.0,2.3333333333333335,0.3333333333333333,0.6666666666666666,0.0
4767,a0E1p00000pdS3iEAE,2,failed,2018-09-26 02:52:40,750.0,,375.0,2.0,83.5,Art Opening,USD,0.5,0.5,2.0,1.0,0.0,1.0,0.0
4768,a0E1p00000pdSaUEAU,1,failed,2018-09-26 05:48:52,12857.15,,514.286,25.0,29.0,Pop-Up Store,USD,0.0,0.0,1.0,2.0,0.0,1.0,0.0
4769,a0E1p00000pdSaeEAE,1,failed,2018-09-26 05:53:51,1200.0,,1200.0,1.0,3.0,Art Opening,HKD,1.0,1.0,2.0,0.0,0.0,0.0,0.0
4770,a0E1p00000pdSbcEAE,1,failed,2018-09-26 06:05:10,300.0,,300.0,1.0,80.0,Food Event,USD,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4771,a0E1p00000pdSgBEAU,3,failed,2018-09-26 06:59:31,8929.066666666668,,159.44761904761907,56.0,116.0,Fashion Showroom,EUR,1.6666666666666667,2.0,2.6666666666666665,1.3333333333333333,1.0,0.6666666666666666,0.0
4772,a0E1p00000rWy5XEAS,2,failed,2018-09-26 08:41:55,19517.14,,848.5713043478261,23.0,125.5,Fashion Showroom,USD,1.0,1.0,1.5,1.5,0.5,2.0,1.0
4773,a0E1p00000rX3rnEAC,2,failed,2018-10-10 12:41:11,8064.0,,278.0689655172414,29.0,59.0,Pop-Up Store,EUR,6.5,3.0,3.5,5.0,0.5,0.5,0.0
4774,a0E1p00000rX4u9EAC,5,failed,2018-09-28 03:30:03,2572.8,,2572.8,1.0,7.0,Pop-Up Store,USD,0.2,0.6,0.8,1.6,0.0,0.4,0.0
4775,a0E1p00000rX5SQEA0,1,success,2018-09-26 15:26:54,5208.0,2018-10-03 13:39:55.136,61.27058823529412,85.0,25.0,Pop-Up Store,EUR,5.0,3.0,6.0,2.0,0.0,2.0,1.0
4776,a0E1p00000rX5WTEA0,1,failed,2018-09-26 15:41:05,32400.0,,10800.0,3.0,40.0,Product Launch,EUR,2.0,1.0,1.0,0.0,0.0,0.0,0.0
4777,a0E1p00000rX5Z0EAK,5,failed,2018-09-26 15:49:01,5001.12,,714.4457142857143,7.0,53.0,Private Sale,EUR,1.6,0.2,1.0,0.2,0.2,2.4,0.0
4778,a0E1p00000rX5jKEAS,6,failed,2018-10-02 20:33:27,27748.571666666667,,1809.689456521739,15.333333333333334,66.0,Pop-Up Store,USD,0.6666666666666666,2.0,1.8333333333333333,0.3333333333333333,0.0,1.6666666666666667,0.16666666666666666
4779,a0E1p00000rX5l6EAC,2,failed,2018-09-26 17:47:10,960.0,,384.0,2.5,26.0,Pop-Up Store,USD,2.0,3.5,3.5,3.0,1.0,2.0,0.0
4780,a0E1p00000rX5mEEAS,2,failed,2018-09-26 17:58:41,17100.0,,3420.0,5.0,71.0,Product Launch,USD,0.0,0.5,1.5,0.0,0.0,0.0,0.0
4781,a0E1p00000rX5nbEAC,2,failed,2018-09-26 18:14:44,1800.0,,9.6,187.5,43.0,Art Opening,USD,0.0,0.0,0.5,2.0,0.0,1.0,0.0
4782,a0E1p00000rX5pIEAS,2,failed,2018-09-26 18:20:32,1800.0,,8.823529411764707,204.0,99.5,Art Opening,USD,0.5,0.5,1.5,2.5,0.5,0.0,0.0
4783,a0E1p00000rX5qQEAS,2,failed,2018-09-26 18:36:40,21830.0,,574.4736842105264,38.0,14.0,Art Opening,USD,0.0,2.5,1.0,1.5,0.5,0.5,0.0
4784,a0E1p00000rX5syEAC,6,failed,2018-09-26 18:56:37,19800.0,,19800.0,1.0,23.166666666666668,Corporate Event,USD,0.0,0.8333333333333334,1.6666666666666667,0.8333333333333334,0.0,1.8333333333333333,1.5
4785,a0E1p00000rX5viEAC,4,failed,2018-09-27 14:13:17,1680.0,,1680.0,1.0,45.5,Art Opening,USD,0.5,1.5,2.25,1.5,0.5,0.25,0.0
4786,a0E1p00000rX5xeEAC,36,failed,2018-09-26 19:44:44,9702.666666666666,,3037.35652173913,3.1944444444444446,35.19444444444444,Corporate Event,USD,0.0,1.4166666666666667,1.3888888888888888,0.9722222222222222,0.1111111111111111,0.0,0.0
4787,a0E1p00000rX5zpEAC,3,failed,2018-09-26 19:58:42,25942.85666666667,,3706.1223809523813,7.0,74.33333333333333,Pop-Up Store,USD,0.6666666666666666,0.6666666666666666,2.6666666666666665,1.0,0.0,1.0,0.0
4788,a0E1p00000rX5zuEAC,2,failed,2018-09-26 20:04:28,2160.0,,432.0,5.0,78.5,Pop-Up Store,USD,1.0,0.0,2.0,0.5,0.0,1.5,0.0
4789,a0E1p00000rX6CvEAK,1,failed,2018-09-26 21:38:27,6120.0,,2040.0,3.0,48.0,Pop-Up Store,USD,1.0,9.0,9.0,0.0,0.0,0.0,0.0
4790,a0E1p00000rX6E3EAK,5,success,2018-10-11 19:07:24,1440.0,2018-10-13 21:27:52.494,720.0,2.0,21.0,Pop-Up Store,USD,1.0,4.0,4.0,7.0,3.0,0.0,0.0
4791,a0E1p00000rX6FGEA0,4,failed,2018-09-26 22:23:04,993.0,,993.0,1.0,10.0,Art Opening,USD,0.0,0.0,1.25,1.75,0.75,1.0,0.0
4792,a0E1p00000rX6FLEA0,5,failed,2018-09-27 13:57:13,936.0,,468.0,2.0,45.4,Pop-Up Store,USD,0.2,1.4,1.2,2.4,0.2,1.0,0.0
4793,a0E1p00000rX6HYEA0,1,failed,2018-09-26 22:39:07,120.96,,120.96,1.0,31.0,Pop-Up Store,GBP,0.0,0.0,0.0,4.0,0.0,2.0,0.0
4794,a0E1p00000rX6sPEAS,1,failed,2018-09-26 23:29:32,14541.8,,156.36344086021504,93.0,5.0,Photoshoot & Filming,USD,1.0,4.0,4.0,4.0,3.0,0.0,0.0
4795,a0E1p00000rX6wMEAS,2,failed,2018-09-27 01:14:54,1500.0,,1500.0,1.0,72.0,Pop-Up Store,USD,0.5,2.5,2.0,0.0,0.0,1.5,0.0
4796,a0E1p00000rX6wWEAS,1,failed,2018-09-27 01:18:37,5142.85,,342.8566666666667,15.0,24.0,Pop-Up Store,USD,0.0,0.0,0.0,2.0,0.0,0.0,0.0
4797,a0E1p00000rX6wqEAC,1,failed,2018-09-27 02:55:25,4860.0,,1620.0,3.0,385.0,Art Opening,USD,0.0,0.0,1.0,3.0,0.0,0.0,0.0
4798,a0E1p00000rX76HEAS,7,failed,2018-09-27 05:39:00,4727.142857142857,,1575.7142857142856,3.0,54.857142857142854,Product Launch,GBP,0.14285714285714285,0.42857142857142855,0.8571428571428571,1.5714285714285714,0.8571428571428571,0.5714285714285714,0.0
4799,a0E1p00000rX9fpEAC,10,failed,2018-09-27 10:06:26,1148.4,,820.2857142857144,1.4,61.0,Corporate Event,EUR,1.0,0.5,1.4,1.2,0.0,0.7,0.0
4800,a0E1p00000rX9mCEAS,9,failed,2018-09-27 11:04:46,1084.6222222222223,,174.31428571428572,6.222222222222222,68.11111111111111,Pop-Up Store,EUR,0.5555555555555556,1.2222222222222223,2.111111111111111,0.5555555555555556,0.1111111111111111,1.2222222222222223,0.0
4801,a0E1p00000rXAXOEA4,9,failed,2018-10-02 16:05:13,3652.3588888888885,,391.3241666666666,9.333333333333334,62.0,Pop-Up Store,EUR,3.111111111111111,1.1111111111111112,1.7777777777777777,1.1111111111111112,0.2222222222222222,0.7777777777777778,0.1111111111111111
4802,a0E1p00000rXAiYEAW,1,failed,2018-09-27 11:51:08,5040.0,,168.0,30.0,56.0,Pop-Up Store,GBP,0.0,0.0,0.0,3.0,0.0,0.0,0.0
4803,a0E1p00000rXAr2EAG,1,failed,2018-09-27 12:47:15,1008.0,,144.0,7.0,63.0,Pop-Up Store,EUR,1.0,2.0,1.0,1.0,0.0,3.0,0.0
4804,a0E1p00000rXAs5EAG,1,failed,2018-09-27 13:02:25,1860.0,,60.0,31.0,65.0,Pop-Up Store,EUR,1.0,4.0,5.0,0.0,0.0,1.0,0.0
4805,a0E1p00000rXBttEAG,1,failed,2018-09-27 13:46:23,5184.0,,864.0,6.0,40.0,Corporate Event,GBP,1.0,0.0,1.0,5.0,1.0,0.0,0.0
4806,a0E1p00000rXCEsEAO,2,failed,2018-09-27 15:17:55,3480.0,,1392.0,2.5,26.5,Pop-Up Store,USD,0.0,2.5,2.0,0.0,0.0,0.0,0.0
4807,a0E1p00000rXCFCEA4,2,failed,2018-09-27 14:30:31,12000.0,,4800.0,2.5,85.5,Product Launch,USD,0.0,0.5,0.0,0.0,0.0,0.0,1.0
4808,a0E1p00000rXCFMEA4,2,failed,2018-09-27 14:28:32,792.0,,316.8,2.5,28.0,Pop-Up Store,EUR,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4809,a0E1p00000rXCSgEAO,6,failed,2018-10-02 15:41:16,4320.0,,2160.0,2.0,123.83333333333333,Corporate Event,EUR,2.6666666666666665,1.3333333333333333,2.6666666666666665,3.1666666666666665,1.5,2.0,0.0
4810,a0E1p00000rXCVzEAO,2,failed,2018-09-27 15:52:01,15480.0,,2211.4285714285716,7.0,45.0,Corporate Event,GBP,0.5,0.5,2.0,0.0,0.0,1.5,0.0
4811,a0E1p00000rXCfQEAW,1,failed,2018-09-27 17:02:00,0.0,,0.0,3.0,50.0,Art Opening,GBP,0.0,0.0,1.0,3.0,0.0,0.0,0.0
4812,a0E1p00000rXCgOEAW,1,failed,2018-09-27 17:16:55,55440.0,,1289.3023255813953,43.0,20.0,Pop-Up Store,USD,0.0,0.0,3.0,4.0,3.0,0.0,0.0
4813,a0E1p00000rXCh7EAG,3,failed,2018-09-27 17:27:38,425.14000000000004,,28.986818181818187,14.666666666666666,28.333333333333332,Pop-Up Store,GBP,1.3333333333333333,3.3333333333333335,3.0,0.0,0.0,0.6666666666666666,0.0
4814,a0E1p00000rXCkGEAW,5,failed,2018-10-05 16:01:10,45942.856,,781.3410884353742,58.8,49.4,Pop-Up Store,USD,1.4,1.4,1.2,1.6,0.6,0.4,0.0
4815,a0E1p00000rXCkaEAG,7,failed,2018-09-27 18:01:10,11472.84,,427.18021276595744,26.857142857142858,9.428571428571429,Private Sale,USD,1.0,0.0,0.7142857142857143,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.0
4816,a0E1p00000rXCyNEAW,1,failed,2018-09-27 19:22:03,840.0,,840.0,1.0,38.0,Pop-Up Store,USD,2.0,4.0,6.0,0.0,0.0,3.0,0.0
4817,a0E1p00000rXD1MEAW,2,failed,2018-09-27 19:45:17,54000.0,,5400.0,10.0,44.0,Food Event,USD,2.0,4.5,4.5,0.5,0.5,0.5,0.0
4818,a0E1p00000rXDAYEA4,1,failed,2018-09-27 19:56:49,864.0,,172.8,5.0,69.0,Pop-Up Store,EUR,2.0,1.0,1.0,0.0,0.0,4.0,0.0
4819,a0E1p00000rXDPnEAO,1,failed,2018-09-27 22:17:57,38400.0,,9600.0,4.0,77.0,Pop-Up Store,USD,0.0,0.0,0.0,4.0,0.0,0.0,0.0
4820,a0E1p00000rXDwCEAW,3,failed,2018-09-27 23:34:22,648.0,,648.0,1.0,37.0,Food Event,USD,1.0,0.6666666666666666,1.3333333333333333,4.333333333333333,1.3333333333333333,3.3333333333333335,0.3333333333333333
4821,a0E1p00000rXDz1EAG,3,success,2018-09-28 00:39:31,1200.0,2018-10-05 17:28:21.643,1200.0,1.0,71.0,Pop-Up Store,USD,1.0,13.0,13.0,0.0,0.0,3.0,0.0
4822,a0E1p00000rXEoWEAW,5,success,2018-10-18 14:50:46,1133.72,2018-10-18 15:32:22.433,70.8575,16.0,37.0,Pop-Up Store,EUR,1.0,1.0,2.0,3.0,2.0,3.0,2.0
4823,a0E1p00000rXEqmEAG,4,failed,2018-09-28 09:53:26,1125.0,,1125.0,1.0,22.0,Food Event,USD,0.5,1.75,1.75,0.0,0.0,0.75,0.0
4824,a0E1p00000rXFR6EAO,3,success,2018-10-02 17:53:42,86.4,2018-10-18 13:44:09.699,7.854545454545455,11.0,30.0,Pop-Up Store,GBP,6.0,15.0,11.0,3.0,1.0,4.0,1.0
4825,a0E1p00000rXFTzEAO,2,failed,2018-09-28 11:18:45,1270.5,,635.25,2.0,21.0,Late Night Event (after 10pm),EUR,1.0,0.5,2.5,0.5,0.0,1.0,0.0
4826,a0E1p00000rXFU9EAO,2,failed,2018-09-28 11:35:12,7628.575,,287.87075471698114,26.5,52.5,Pop-Up Store,USD,0.0,0.0,1.0,1.0,0.5,1.0,0.0
4827,a0E1p00000rXFXXEA4,1,failed,2018-09-28 12:01:18,72.01,,24.003333333333334,3.0,61.0,Pop-Up Store,GBP,0.0,0.0,0.0,3.0,0.0,0.0,0.0
4828,a0E1p00000rXFY6EAO,3,failed,2018-09-28 12:46:56,1113.3333333333333,,175.78947368421052,6.333333333333333,150.0,Art Opening,EUR,1.6666666666666667,1.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.0
4829,a0E1p00000rXGRiEAO,3,failed,2018-09-28 13:37:33,5832.0,,77.76,75.0,79.0,Fashion Showroom,GBP,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.0,0.0,1.3333333333333333,0.0
4830,a0E1p00000rXGVoEAO,2,failed,2018-09-28 13:48:51,175923.995,,1161.2144884488448,151.5,24.0,Fashion Showroom,EUR,0.5,0.5,0.0,0.0,0.0,0.0,0.0
4831,a0E1p00000rXHIPEA4,1,success,2018-09-28 14:49:12,2880.0,2018-10-10 19:02:59.999,720.0,4.0,33.0,Pop-Up Store,EUR,1.0,5.0,4.0,8.0,4.0,3.0,2.0
4832,a0E1p00000rXHIjEAO,2,failed,2018-09-28 14:54:42,4293.77,,408.9304761904762,10.5,37.0,Product Launch,EUR,1.0,0.0,0.5,0.0,0.0,0.5,0.0
4833,a0E1p00000rXHYwEAO,6,failed,2018-09-28 15:53:45,9576.0,,3192.0,3.0,1.0,Fashion Showroom,EUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4834,a0E1p00000rXHZVEA4,3,failed,2018-09-28 16:20:58,64080.0,,348.2608695652174,184.0,37.0,Product Launch,USD,0.0,0.0,1.6666666666666667,1.6666666666666667,0.3333333333333333,0.0,0.0
4835,a0E1p00000rXHkdEAG,1,failed,2018-09-28 17:24:29,3900.0,,125.80645161290323,31.0,95.0,Product Launch,USD,0.0,1.0,1.0,0.0,0.0,5.0,0.0
4836,a0E1p00000rXHnrEAG,1,failed,2018-09-28 17:48:22,480.0,,480.0,1.0,71.0,Pop-Up Store,USD,0.0,1.0,0.0,4.0,0.0,0.0,0.0
4837,a0E1p00000rXISsEAO,7,failed,2018-09-28 21:12:04,14014.285714285714,,2802.8571428571427,5.0,31.714285714285715,Fashion Showroom,USD,1.0,3.2857142857142856,4.285714285714286,0.14285714285714285,0.0,0.7142857142857143,0.0
4838,a0E1p00000rXIY2EAO,5,failed,2018-09-28 22:42:03,4305.6,,2392.0,1.8,28.8,Product Launch,USD,0.4,0.8,1.8,0.2,0.0,2.6,0.2
4839,a0E1p00000rXIYCEA4,2,failed,2018-09-28 22:57:33,9000.0,,4500.0,2.0,35.5,Corporate Event,USD,0.0,0.0,0.0,3.0,1.0,1.0,0.0
4840,a0E1p00000rXJH7EAO,2,failed,2018-10-12 16:33:10,1062.0,,708.0,1.5,133.0,Fashion Show,USD,1.0,2.0,2.5,0.5,0.0,2.0,0.0
4841,a0E1p00000rXJItEAO,2,failed,2018-09-29 03:55:16,2700.0,,1350.0,2.0,28.0,Pop-Up Store,USD,3.0,2.5,2.0,0.5,0.0,1.5,0.0
4842,a0E1p00000rXKfGEAW,3,failed,2018-09-29 14:24:07,44642.56,,603.2778378378378,74.0,33.0,Pop-Up Store,EUR,0.6666666666666666,1.0,1.6666666666666667,0.0,0.0,0.0,0.0
4843,a0E1p00000rXKfLEAW,1,failed,2018-09-29 14:33:43,1203.41,,133.71222222222224,9.0,76.0,Art Opening,EUR,7.0,1.0,2.0,0.0,0.0,0.0,0.0
4844,a0E1p00000rXKgxEAG,7,failed,2018-09-29 17:09:25,2131.2,,304.45714285714286,7.0,23.0,Pop-Up Store,EUR,0.0,0.0,0.7142857142857143,0.5714285714285714,0.0,1.1428571428571428,0.0
4845,a0E1p00000rXL2tEAG,1,failed,2018-09-29 18:57:31,0.0,,0.0,61.0,33.0,Corporate Event,EUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4846,a0E1p00000rXLJdEAO,6,failed,2018-10-18 02:53:36,4342.858333333334,,334.06602564102565,13.0,36.666666666666664,Pop-Up Store,USD,1.6666666666666667,2.1666666666666665,2.6666666666666665,0.6666666666666666,0.3333333333333333,1.1666666666666667,0.16666666666666666
4847,a0E1p00000rXLMDEA4,4,failed,2018-09-30 04:33:57,3908.63,,122.1446875,32.0,113.0,Product Launch,EUR,2.75,1.5,2.25,4.0,1.75,1.5,0.25
4848,a0E1p00000rXMQUEA4,1,success,2018-09-30 06:35:43,574.8,2018-10-11 14:15:22.09,574.8,1.0,6.0,Art Opening,USD,3.0,10.0,9.0,9.0,4.0,2.0,0.0
4849,a0E1p00000rXMV0EAO,15,failed,2018-09-30 08:27:54,9717.241333333333,,1362.230093457944,7.133333333333334,73.4,Private Sale,EUR,2.933333333333333,1.6666666666666667,2.1333333333333333,0.8,0.4,0.4666666666666667,0.13333333333333333
4850,a0E1p00000rXMW3EAO,1,failed,2018-09-30 08:44:33,960.0,,960.0,1.0,68.0,Product Launch,USD,0.0,0.0,0.0,3.0,2.0,0.0,0.0
4851,a0E1p00000rXMWDEA4,1,failed,2018-09-30 09:02:36,960.0,,960.0,1.0,62.0,Product Launch,SGD,5.0,5.0,5.0,1.0,0.0,5.0,0.0
4852,a0E1p00000rXMZHEA4,3,failed,2018-09-30 09:41:50,87440.0,,476.94545454545454,183.33333333333334,80.33333333333333,Pop-Up Store,HKD,1.6666666666666667,0.0,1.0,0.0,0.0,0.3333333333333333,0.0
4853,a0E1p00000rXMe2EAG,2,failed,2018-09-30 10:23:53,329.2,,219.46666666666667,1.5,6.0,Pop-Up Store,EUR,0.5,0.0,0.0,0.5,0.0,1.0,0.0
4854,a0E1p00000rXMo7EAG,2,failed,2018-09-30 13:08:52,630.0,,630.0,1.0,62.0,Pop-Up Store,GBP,2.0,1.5,2.0,2.0,0.0,1.0,0.0
4855,a0E1p00000rXMu7EAG,1,failed,2018-09-30 15:04:09,43200.0,,1393.5483870967741,31.0,93.0,Fashion Showroom,EUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4856,a0E1p00000rXN8qEAG,2,failed,2018-09-30 18:15:11,1991.425,,117.14264705882353,17.0,68.0,Fashion Showroom,EUR,3.5,4.5,3.5,4.5,1.0,2.0,0.0
4857,a0E1p00000rXN9KEAW,8,failed,2018-09-30 18:30:19,870.0,,870.0,1.0,38.125,Product Launch,USD,0.5,0.5,1.25,1.0,0.0,1.5,0.125
4858,a0E1p00000rXN9eEAG,3,failed,2018-10-02 20:36:40,7933.333333333333,,390.1639344262295,20.333333333333332,52.333333333333336,Pop-Up Store,USD,0.0,4.0,4.666666666666667,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0
4859,a0E1p00000rXNiZEAW,2,failed,2018-09-30 22:26:40,6000.0,,3000.0,2.0,54.0,Pop-Up Store,USD,0.5,1.5,1.0,0.5,0.5,0.0,0.0
4860,a0E1p00000rXNuWEAW,1,failed,2018-10-01 01:17:29,2305.2,,2305.2,1.0,40.0,Art Opening,CAD,2.0,0.0,1.0,0.0,0.0,4.0,0.0
4861,a0E1p00000rXPAmEAO,2,failed,2018-10-02 07:35:00,13392.0,,1785.6,7.5,106.0,Fashion Showroom,EUR,1.5,0.5,0.0,1.0,0.0,0.5,0.0
4862,a0E1p00000rXPTJEA4,1,failed,2018-10-01 09:00:19,446.4,,223.2,2.0,32.0,Art Opening,EUR,2.0,7.0,3.0,1.0,0.0,0.0,0.0
4863,a0E1p00000rXPaQEAW,1,failed,2018-10-01 09:32:58,5400.0,,1800.0,3.0,9.0,Fashion Showroom,GBP,0.0,0.0,0.0,3.0,0.0,0.0,0.0
4864,a0E1p00000rXPesEAG,1,failed,2018-10-01 09:57:30,146160.0,,2982.8571428571427,49.0,109.0,Pop-Up Store,GBP,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4865,a0E1p00000rXPhcEAG,1,failed,2018-10-01 10:23:55,25200.0,,840.0,30.0,117.0,Fashion Showroom,USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4866,a0E1p00000rXQUhEAO,10,success,2018-11-02 00:37:56,57.6,2018-11-14 12:47:52.775,8.22857142857143,7.0,10.0,Pop-Up Store,GBP,4.0,6.0,6.0,1.0,0.0,2.0,0.0
4867,a0E1p00000rXQV1EAO,6,success,2018-10-01 17:45:10,7200.0,2018-10-03 08:54:19.611,1028.5714285714287,7.0,109.0,Fashion Showroom,EUR,1.0,4.0,5.0,4.0,3.0,5.0,4.0
4868,a0E1p00000rXQVQEA4,1,failed,2018-10-01 11:17:38,6552.0,,936.0,7.0,109.0,Fashion Showroom,EUR,0.0,0.0,2.0,1.0,0.0,0.0,0.0
4869,a0E1p00000rXQZFEA4,1,failed,2018-10-01 11:49:12,558.0,,186.0,3.0,30.0,Pop-Up Store,EUR,0.0,0.0,1.0,0.0,0.0,2.0,0.0
4870,a0E1p00000rXRB4EAO,9,failed,2018-10-01 12:23:44,589.088888888889,,589.088888888889,1.0,41.111111111111114,Fashion Show,GBP,2.0,1.4444444444444444,2.5555555555555554,2.111111111111111,0.1111111111111111,0.7777777777777778,0.0
4871,a0E1p00000rXRkGEAW,6,success,2018-10-05 15:28:06,3024.0,2018-10-17 08:20:37.401,189.0,16.0,31.0,Fashion Showroom,EUR,7.0,7.0,8.0,2.0,1.0,2.0,1.0
4872,a0E1p00000rXRlvEAG,9,failed,2018-10-01 12:29:57,7641.905555555555,,367.7922459893048,20.77777777777778,143.77777777777777,Pop-Up Store,USD,0.5555555555555556,1.6666666666666667,2.111111111111111,1.2222222222222223,0.3333333333333333,0.8888888888888888,0.0
4873,a0E1p00000rXSSwEAO,7,failed,2018-10-01 13:33:44,5527.834285714285,,307.10190476190473,18.0,66.0,Pop-Up Store,EUR,0.14285714285714285,1.4285714285714286,1.1428571428571428,0.2857142857142857,0.0,0.0,0.0
4874,a0E1p00000rXSZLEA4,1,failed,2018-10-01 14:12:44,23.99,,23.99,1.0,39.0,Pop-Up Store,GBP,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4875,a0E1p00000rXSekEAG,6,failed,2018-10-01 14:26:06,14821.595000000001,,315.353085106383,47.0,44.333333333333336,Pop-Up Store,EUR,1.8333333333333333,3.6666666666666665,2.5,0.5,0.3333333333333333,0.16666666666666666,0.0
4876,a0E1p00000rXT41EAG,5,failed,2018-10-01 14:51:12,13248.0,,1743.157894736842,7.6,59.2,Pop-Up Store,GBP,0.6,1.4,1.6,0.2,0.0,0.4,0.4
4877,a0E1p00000rXTXUEA4,2,failed,2018-10-01 15:12:43,10800.0,,3600.0,3.0,130.5,Art Opening,USD,0.0,1.0,1.5,0.0,0.0,0.0,0.0
4878,a0E1p00000rXTmxEAG,1,failed,2018-10-01 08:55:25,6912.0,,186.8108108108108,37.0,55.0,Pop-Up Store,EUR,4.0,3.0,2.0,0.0,0.0,0.0,0.0
4879,a0E1p00000rXUDBEA4,1,failed,2018-10-01 15:49:49,1797.6,,59.919999999999995,30.0,31.0,Pop-Up Store,USD,3.0,4.0,4.0,2.0,0.0,1.0,0.0
4880,a0E1p00000rXUO8EAO,1,failed,2018-10-01 16:14:47,1320.0,,44.0,30.0,31.0,Pop-Up Store,USD,0.0,1.0,0.0,4.0,0.0,0.0,0.0
4881,a0E1p00000rXV3aEAG,1,failed,2018-10-01 16:32:07,1324.51,,662.255,2.0,37.0,Product Launch,CAD,1.0,0.0,1.0,0.0,0.0,7.0,0.0
4882,a0E1p00000rXVo1EAG,2,failed,2018-10-01 16:49:56,2160.0,,2160.0,1.0,2.0,Photoshoot & Filming,EUR,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4883,a0E1p00000rXWJJEA4,4,failed,2018-10-01 17:39:26,820.0,,88.64864864864865,9.25,48.75,Fashion Showroom,GBP,1.0,0.0,1.25,1.75,0.5,1.5,0.0
4884,a0E1p00000rXWLeEAO,4,failed,2018-10-01 17:54:35,14790.0,,845.1428571428571,17.5,20.5,Pop-Up Store,USD,0.25,1.25,1.5,0.5,0.0,0.25,0.0
4885,a0E1p00000rXWNLEA4,12,failed,2018-10-04 21:03:02,21660.716666666667,,893.2254295532646,24.25,54.333333333333336,Pop-Up Store,USD,0.3333333333333333,2.5,1.75,0.3333333333333333,0.0,0.75,0.5833333333333334
4886,a0E1p00000rXWPbEAO,8,failed,2018-10-02 14:04:28,7770.0,,2590.0,3.0,10.125,Product Launch,USD,0.0,2.0,3.125,1.375,0.125,1.0,0.375
4887,a0E1p00000rXWR8EAO,3,success,2018-10-01 19:16:53,300.0,2018-10-13 17:50:03.634,300.0,1.0,32.0,Product Launch,USD,3.0,9.0,9.0,1.0,0.0,3.0,1.0
4888,a0E1p00000rXWS1EAO,2,failed,2018-10-01 20:29:54,60000.0,,12000.0,5.0,64.0,Product Launch,USD,0.0,2.0,0.5,0.0,0.0,1.0,0.0
4889,a0E1p00000rXWTJEA4,1,failed,2018-10-01 19:52:45,1872.0,,267.42857142857144,7.0,34.0,Pop-Up Store,EUR,0.0,0.0,1.0,1.0,1.0,3.0,0.0
4890,a0E1p00000rXWXJEA4,2,failed,2018-10-01 21:08:47,154900.0,,1866.2650602409637,83.0,32.0,Pop-Up Store,USD,0.0,0.0,1.0,0.5,0.0,0.0,0.0
4891,a0E1p00000rXWbfEAG,5,failed,2018-10-03 22:49:13,1932.0,,644.0,3.0,38.2,Pop-Up Store,USD,1.0,2.6,2.2,0.4,0.0,1.2,0.8
